~♡,1
!!!!,1
이제야,1
˛,1
소비,1
з,1
단언,1
치우쳐진,1
사연,1
길이,1
뺐,1
을려고,1
어머니,1
조아,1
못해왔,1
구하,1
자국,1
갈진,1
구입,1
및,1
걍,1
요청,1
몸값,1
바꾼,1
저작,1
아재,1
누워서,1
별개,1
기보단,1
깸,1
마흔,1
공간,1
죽음,1
츠,1
강력,1
깨달,1
시선,1
치우쳐져,1
브레드,1
인간,1
돠,1
루즈벨트,1
특정,1
뇌,1
사실상,1
수고,1
인재,1
다면,1
허무,1
한동안,1
매달,1
그런지,1
뭡니까,1
교양서,1
저서,1
다운로드,1
부글부글,1
북돋,1
찾아보,1
속마음,1
정,1
소곤소곤,1
!!♡,1
변호사,1
익숙,1
전화,1
어떨지,1
따뜻,1
독창,1
아드레날린,1
나긋나긋,1
들려,1
감점,1
맞춤,1
단점,1
자라,1
무리,1
시키,1
당당,1
제주,1
산행,1
아파,1
사장,1
해진,1
나올,1
습니당,1
내요,1
바뀐,1
이딴,1
불가,1
샌다,1
올라갔,1
결제,1
스트리밍,1
적어도,1
폭로,1
품,1
막,1
쌍욕,1
검증,1
집필,1
내렸,1
적응,1
체력,1
ㅅ,1
통찰,1
?더,1
쓰이,1
약대,1
풀어내,1
406,1
시도,1
끼치,1
전설,1
다요,1
첵,1
하염없이,1
홍보,1
원했,1
멋진,1
일상,1
소릴,1
.^^;,1
든지,1
드디어,1
형,1
상점,1
알려줘야,1
충분히,1
지적,1
독파,1
어째야,1
정재찬,1
이론,1
저럴,1
용두사미,1
들으려,1
전해집니다,1
미쳐,1
자마자,1
꽂,1
교만,1
사문영,1
에코,1
뒷,1
따라서,1
차근,1
완존,1
벌점,1
으로부터,1
단연,1
오글오글,1
속절없이,1
살림,1
이게,1
오랫만,1
는대,1
어이없,1
허구성,1
방식,1
팍팍,1
이보세요,1
상식,1
귀동냥,1
ㅠㅡㅠ김연우님,1
미친,1
따름,1
ㅠㅠㅠㅠ,1
직시,1
ㆍ윌라,1
발서,1
웃긴데,1
담날,1
아닌데두,1
불결,1
지나,1
현기증,1
글썽거리,1
괜춘네요,1
범죄,1
~~!!,1
뒷내,1
다큐,1
애써야,1
되게,1
안식,1
실제로,1
그럼,1
숫자,1
틀,1
속서,1
연금,1
이때,1
이럴,1
채,1
부류,1
흉내내,1
짧,1
도대체,1
아쉬움,1
특유,1
노래,1
부들부들,1
르네,1
무게,1
프로젝트,1
별거,1
^^~,1
는다는,1
뒷바라지,1
더라,1
펙,1
기당,1
이행,1
선호,1
되물으며,1
어떻,1
토대,1
세,1
로딩,1
지푸라기,1
의자,1
버렸,1
겉,1
자고,1
청자,1
기식,1
한염,1
각지,1
새겨듣,1
빨리빨리,1
버,1
거늘,1
자식,1
아두,1
멈출,1
활자,1
어려워,1
궁금증,1
약자,1
쉬운,1
탈,1
꿇,1
코미디,1
다라,1
나온,1
무지,1
도입부,1
ㅠㅠ글쎄,1
로움,1
들어와,1
노안,1
본문,1
덮,1
남변,1
인식,1
정석,1
으세요,1
피식,1
간결,1
스포츠,1
재생,1
바랍니다,1
성량,1
챕터,1
기괴,1
아니면,1
강사,1
접한,1
들려서,1
경음,1
운운,1
다룬,1
봐야지,1
생활,1
색채,1
은은,1
잡혀,1
울컥,1
vj,1
헷갈려요,1
훈민정음,1
간만,1
오락가락,1
자매,1
열정,1
so,1
",.,.,",1
ㅇ역시,1
